ano,codigo_orgao,orgao_orcamentario,co_funcao,funcao,projeto_de_lei,dotacao_inicial,dotacao_atual,empenhado,liquidado,pago
2023,53000,Ministério da Integração e do Desenvolvimento Regional,20,Agricultura,0.17,6.22,6.22,0.08,0.03,0.02
2023,53000,Ministério da Integração e do Desenvolvimento Regional,26,Transporte,0,0,0,0,0,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,28,Encargos Especiais,0.66,10.31,0.01,0.07,0.06,0.06
2023,53000,Ministério da Integração e do Desenvolvimento Regional,99,Reserva de Contingência,1.57,0.08,0.07,0,0,0
2023,54000,Ministério do Turismo,09,Previdência Social,0.26,0.26,0,0,0,0
2023,54000,Ministério do Turismo,13,Cultura,0.97,5.72,0,0,0,0
2023,54000,Ministério do Turismo,23,Comércio e Serviços,0.23,0.89,0.59,0.01,0,0
2023,54000,Ministério do Turismo,28,Encargos Especiais,0,0,0,0,0,0
2023,54000,Ministério do Turismo,99,Reserva de Contingência,0.82,0.42,0,0,0,0
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",04,Administração,0.4,0.46,0.48,0.18,0.05,0.04
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",08,Assistência Social,193.75,272.49,272.45,137.62,57.67,56.73
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",09,Previdência Social,0.01,0.01,0.01,0,0,0
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",11,Trabalho,0,0.07,0,0,0,0
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",27,Desporto e Lazer,0.19,0.92,0,0,0,0
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",28,Encargos Especiais,2.51,2.51,2.51,0.31,0.31,0.31
2023,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",99,Reserva de Contingência,1.9,0.57,0.19,0,0,0
2023,56000,Ministério das Cidades,04,Administração,0,0,0.04,0,0,0
2023,56000,Ministério das Cidades,06,Segurança Pública,0,0,0.18,0,0,0
2023,56000,Ministério das Cidades,09,Previdência Social,0,0,1.51,0.12,0.11,0
2023,56000,Ministério das Cidades,10,Saúde,0,0,0.75,0,0,0
2023,56000,Ministério das Cidades,15,Urbanismo,0,0,8.94,0.22,0.11,0.09
2023,56000,Ministério das Cidades,16,Habitação,0,0,0.27,0,0,0
2023,56000,Ministério das Cidades,17,Saneamento,0,0,1.14,0,0,0
2023,56000,Ministério das Cidades,28,Encargos Especiais,0,0,10.3,0.34,0.06,0.03
2023,56000,Ministério das Cidades,99,Reserva de Contingência,0,0,0.01,0,0,0
2023,58000,Ministério da Pesca e Aquicultura,20,Agricultura,0,0,0.3,0.01,0,0
2023,59000,Conselho Nacional do Ministério Público,03,Essencial à Justiça,0.1,0.1,0.1,0.09,0.02,0.02
2023,59000,Conselho Nacional do Ministério Público,09,Previdência Social,0,0,0,0,0,0
2023,59000,Conselho Nacional do Ministério Público,99,Reserva de Contingência,0.01,0.01,0.01,0,0,0
2023,60000,Gabinete da Vice-Presidência da República,04,Administração,0.02,0.02,0.02,0.01,0,0
2023,60000,Gabinete da Vice-Presidência da República,09,Previdência Social,0,0,0,0,0,0
2023,60000,Gabinete da Vice-Presidência da República,28,Encargos Especiais,0,0,0,0,0,0
2023,63000,Advocacia-Geral da União,03,Essencial à Justiça,1.07,1.05,1.05,0.63,0.12,0.11
2023,63000,Advocacia-Geral da União,04,Administração,2.29,2.29,2.29,2.29,0.54,0.37
2023,63000,Advocacia-Geral da União,09,Previdência Social,0.86,0.86,0.86,0.86,0.2,0.14
2023,63000,Advocacia-Geral da União,28,Encargos Especiais,0,0,0,0,0,0
2023,65000,Ministério das Mulheres,14,Direitos da Cidadania,0,0,0.13,0,0,0
2023,67000,Ministério da Igualdade Racial,14,Direitos da Cidadania,0,0,0.09,0,0,0
2023,68000,Ministério de Portos e Aeroportos,09,Previdência Social,0,0,0.04,0.03,0.01,0.01
2023,68000,Ministério de Portos e Aeroportos,26,Transporte,0,0,1.13,0.45,0.09,0.09
2023,68000,Ministério de Portos e Aeroportos,28,Encargos Especiais,0,0,0,0,0,0
2023,68000,Ministério de Portos e Aeroportos,99,Reserva de Contingência,0,0,3.74,0,0,0
2023,71000,Encargos Financeiros da União,04,Administração,0.42,0.42,0.42,0,0,0
2023,71000,Encargos Financeiros da União,28,Encargos Especiais,55.61,57.91,57.63,4.06,1.9,1.9
2023,71000,Encargos Financeiros da União,99,Reserva de Contingência,27.28,26.97,26.97,0,0,0
2023,73000,"Transferências a Estados, Distrito Federal e Municípios",04,Administração,3,3,3,0.87,0.53,0.45
2023,73000,"Transferências a Estados, Distrito Federal e Municípios",09,Previdência Social,4.74,4.74,4.74,1.2,0.7,0.7
2023,73000,"Transferências a Estados, Distrito Federal e Municípios",28,Encargos Especiais,470.14,476.89,476.89,395.53,85.79,85.78
2023,73000,"Transferências a Estados, Distrito Federal e Municípios",99,Reserva de Contingência,0.3,0,0,0,0,0
2023,74000,Operações Oficiais de Crédito,05,Defesa Nacional,0.23,0.23,0.23,0.23,0.02,0.02
2023,74000,Operações Oficiais de Crédito,08,Assistência Social,0.01,0.01,0.01,0.01,0,0
2023,74000,Operações Oficiais de Crédito,10,Saúde,0,0,0,0,0,0
2023,74000,Operações Oficiais de Crédito,12,Educação,5.94,5.94,5.94,5.02,1.02,1.02
2023,74000,Operações Oficiais de Crédito,13,Cultura,0.16,0.16,0.16,0,0,0
2023,74000,Operações Oficiais de Crédito,18,Gestão Ambiental,0.63,0.63,0.63,0,0,0
2023,74000,Operações Oficiais de Crédito,19,Ciência e Tecnologia,2.89,2.89,2.89,0,0,0
2023,74000,Operações Oficiais de Crédito,20,Agricultura,20.85,20.85,20.84,11.96,1.39,1.39
2023,74000,Operações Oficiais de Crédito,21,Organização Agrária,0.44,0.44,0.45,0,0,0
2023,74000,Operações Oficiais de Crédito,23,Comércio e Serviços,3.73,3.73,3.73,3.16,0.28,0.28
2023,74000,Operações Oficiais de Crédito,24,Comunicações,1.16,1.16,1.16,0,0,0
2023,74000,Operações Oficiais de Crédito,26,Transporte,5.23,5.23,5.23,0.01,0.01,0.01
2023,74000,Operações Oficiais de Crédito,28,Encargos Especiais,24.55,24.55,24.55,22.23,2.03,2.03
2023,74000,Operações Oficiais de Crédito,99,Reserva de Contingência,1.09,1.09,1.09,0,0,0
2023,75000,Dívida Pública Federal,28,Encargos Especiais,2556.22,2556.22,2556.22,791.27,704.73,704.73
2023,81000,Ministério dos Direitos Humanos e da Cidadania,09,Previdência Social,0,0,0,0,0,0
2023,81000,Ministério dos Direitos Humanos e da Cidadania,14,Direitos da Cidadania,0.32,0.78,0.55,0.09,0.02,0.02
2023,81000,Ministério dos Direitos Humanos e da Cidadania,28,Encargos Especiais,0,0,0,0,0,0
2023,81000,Ministério dos Direitos Humanos e da Cidadania,99,Reserva de Contingência,0,0,0,0,0,0
2023,83000,Banco Central do Brasil,04,Administração,2.06,2.06,2.04,0.4,0.3,0.3
2023,83000,Banco Central do Brasil,09,Previdência Social,1.86,1.86,1.86,0.48,0.29,0.29
2023,83000,Banco Central do Brasil,28,Encargos Especiais,0,0,0,0,0,0
2023,84000,Ministério dos Povos Indígenas,09,Previdência Social,0,0,0.2,0.2,0.05,0.03
2023,84000,Ministério dos Povos Indígenas,14,Direitos da Cidadania,0,0,0.45,0.22,0.06,0.04
2023,84000,Ministério dos Povos Indígenas,28,Encargos Especiais,0,0,0,0,0,0
2023,90000,Reserva de Contingência,99,Reserva de Contingência,17.83,8.13,8.13,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Status da Seleção:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ano: 2018, 2019, 2020, 2021, 2022, 2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
